a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00016859927900921508,5930.223465939871,0.01,28929835.124812562,1.0133339447154495,60290132087.79498,-200299441.46546263,0.32724582257941115,-0.0010871954201246668,0.3830809685638547,0.0033333333218676813,0.0033333367730290497,0.20708927103888128,0.0003618216368504651,0.7849879375969505,0.00023034477821674073,0.0033333333342751357,-9.275453252055566e-06
0.00016989939270866818,5884.836223762914,0.01,28530341.24158595,1.013385826492717,58912104061.26262,-195721275.26435843,0.32878378798957375,-0.0010923049396546482,0.3848856532117728,0.0033333333215994853,0.0033333368534875785,0.2064945221822819,0.00036400799685155406,0.7835441140721096,0.00023131043828406172,0.00333333333429619,-9.275239280242208e-06
0.00017120953192923557,5839.7962963961645,0.01,28136556.984778725,1.0134377144860274,57565573083.68554,-191247750.42190966,0.33032444992945564,-0.0010974234177522156,0.38669353519493255,0.003333333321325016,0.0033333369358286014,0.2058987194920254,0.00036620355557237587,0.7821349853016337,0.00023228711678211004,0.003333333334317715,-9.275176842460104e-06
0.0001725297739803655,5795.101026097696,0.01,27748398.518308267,1.0134896068218469,56249819239.30518,-186876475.19141012,0.33186777066173617,-0.0011025507290441312,0.38850457044645254,0.0033333333210441266,0.003333337020095417,0.205301877489908,0.0003684084177847272,0.7807601022029271,0.0002332748996707601,0.0033333333343397195,-9.275268397613456e-06
0.0001738601967676608,5750.747775463273,0.01,27365783.25946184,1.0135415016191152,54964139067.19566,-182605112.49337184,0.33341371216282867,-0.0011076867472061063,0.39031871456236544,0.003333333320756666,0.003333337106333545,0.20470401080881964,0.0003706226890771736,0.7794190228637724,0.00023427387345322794,0.003333333334362214,-9.275516416382064e-06
0.00017520087879747511,5706.733927270754,0.01,26988629.85997026,1.0135933969894302,53707845185.16304,-178431378.66602096,0.33496223612619247,-0.0011128313449738029,0.3921359228054755,0.0033333333204624825,0.003333337194588726,0.20410513419147316,0.0003728464758602183,0.7781113123621392,0.0002352841251800076,0.003333333334385212,-9.275923381090958e-06
0.00017655189918154432,5663.056884325682,0.01,26616858.187368736,1.013645291037236,52480265922.24086,-174353042.2443526,0.336513303965707,-0.0011179843941540443,0.39395615010929025,0.0033333333201614177,0.0033333372849080334,0.20350526248910863,0.0003750798853715009,0.7768365425912797,0.00023630574245284703,0.003333333334408723,-9.27649178557877e-06
0.00017791333764165718,5619.71406930796,0.01,26250389.306639537,1.013697181860013,51280744959.582756,-170367922.76708317,0.3380668768191127,-0.0011231457656362455,0.3957793510820295,0.00333333331985331,0.0033333373773403174,0.20290441066017184,0.0003773230256810414,0.7755942920899471,0.000237338813428775,0.0033333333344327575,-9.277224135065406e-06
0.000179285274514357,5576.702924619841,0.01,25889145.462134507,1.013749067548468,50108640979.567276,-166473889.61088556,0.3396229155515073,-0.00112831532940403,0.39760548001070056,0.0033333333195379954,0.003333337471934872,0.2023025937689718,0.00037957600569651716,0.7743841458775795,0.00023838342682417268,0.0033333333344573285,-9.278122946018317e-06
0.0001806677907556847,5534.020912234933,0.01,25533050.059770364,1.013800946186729,48963327322.91854,-162668860.8512552,0.34118138075890947,-0.001133492954547069,0.3994344908652518,0.003333333319215305,0.0033333375687416567,0.20169982698431216,0.00038183893516857925,0.7732056952942858,0.00023943967191889282,0.0033333333344824473,-9.27919074601797e-06
