a,z,k_h_Mpc,delta_A,theta_A,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.0002735463089336025,3654.6881498361895,0.0001,1.000001022342402e-05,-2.9696741991560824e-11,-2.069332549099507e-06,3943.831355739319,0.039438353876853405,-1.264004192041833e-06,0.0
0.00027565569697944327,3626.713887134261,0.0001,1.0000010458370627e-05,-3.0238971504658954e-11,-2.077458893108885e-06,3896.8107829622286,0.03896814858391372,-1.2558779263479907e-06,0.0
0.00027778135107524613,3598.9536906605276,0.0001,1.00000106975851e-05,-3.078930253843858e-11,-2.0855863910479555e-06,3850.3508157684923,0.03850354934714044,-1.2477505081470777e-06,0.0
0.00027992339665283006,3571.4059223253566,0.0001,1.000001094113108e-05,-3.134783951003944e-11,-2.0937148032760747e-06,3804.4447703047204,0.038044489327976126,-1.2396221771009522e-06,0.0
0.00028208196011125374,3544.0689565741736,0.0001,1.0000011189073027e-05,-3.191468789171991e-11,-2.1018438900441212e-06,3759.0860424061184,0.037590902484749424,-1.231493172980221e-06,0.0
0.00028425716882427075,3516.941180291587,0.0001,1.0000011441476226e-05,-3.248995421738883e-11,-2.1099734115227548e-06,3714.268106646485,0.03714272356317509,-1.2233637356359873e-06,0.0
0.0002864491511478492,3490.020992706155,0.0001,1.0000011698406803e-05,-3.3073746089139716e-11,-2.1181031278307205e-06,3669.984515399355,0.03669988808696537,-1.215234104971547e-06,0.0
0.00028865803642774224,3463.306805295972,0.0001,1.0000011959931722e-05,-3.3666172183782826e-11,-2.1262327990631397e-06,3626.2288979105197,0.03626233234855522,-1.2071045209141007e-06,0.0
0.00029088395500712376,3436.7970416948915,0.0001,1.0000012226118805e-05,-3.426734225937962e-11,-2.13436218531983e-06,3582.9949593814295,0.035829993399936345,-1.1989752233864383e-06,0.0
0.0002931270382342785,3410.490137599525,0.0001,1.0000012497036731e-05,-3.487736716177619e-11,-2.1424910467336103e-06,3540.2764800636496,0.035402809043601706,-1.1908464522786337e-06,0.0
0.000295387418470351,3384.3845406769524,0.0001,1.0000012772755053e-05,-3.5496358831136763e-11,-2.1506191434985957e-06,3498.0673143640943,0.03498071782359791,-1.1827184474197555e-06,0.0
0.0002976652290971597,3358.47871047308,0.0001,1.0000013053344198e-05,-3.6124430308479295e-11,-2.158746235898491e-06,3456.361389960836,0.034563659016683256,-1.1745914485495754e-06,0.0
0.00029996060452506363,3332.771118321785,0.0001,1.0000013338875481e-05,-3.676169574220943e-11,-2.166872084334846e-06,3415.1527069296067,0.03415157262359277,-1.1664656952903146e-06,0.0
0.0003022736802008976,3307.2602472546682,0.0001,1.0000013629421114e-05,-3.740827039465732e-11,-2.1749964493552978e-06,3374.4353368805546,0.033744399360405776,-1.1583414271184072e-06,0.0
