a,z,Gamma,H,rho_A,rho_B,Omega_A,Omega_B,w_dark,w_B_eff,D,f
0.0001502498377438088,6654.581230677277,1.2520688227132222e-07,35366364.84086078,80277428846.11877,-6436.647619236566,0.291562994323866,-2.3377533140349574e-08,8.018004846250729e-08,-0.47947610945066277,0.0003408908245257747,0.8071726804259226
0.00015140845404121715,6603.65101722639,1.2659819843867438e-07,34873380.002603486,78448584841.58629,-6359.89799706515,0.2930331963782522,-2.3756467277045152e-08,8.107091447870782e-08,-0.4794754299732842,0.0003430083125559503,0.8050897331710122
0.00015257600473579186,6553.110534822624,1.2800497510342397e-07,34387496.67034211,76661404731.56168,-6284.063426901651,0.2945068789707425,-2.4141220912810338e-08,8.197167745648819e-08,-0.4794747423008656,0.00034513348826437697,0.8030496799395389
0.00015375255872303653,6502.956801144093,1.2942738406475387e-07,33908609.98987747,74914939348.10893,-6209.132998983989,0.2959840108423052,-2.453187715140269e-08,8.288244731481403e-08,-0.47947404633454105,0.0003472664454082831,0.8010519355452821
0.00015493818542972526,6453.186856690447,1.3086559903090188e-07,33436616.679724038,73208261146.80667,-6135.095933622438,0.29746456038340224,-2.492852017268002e-08,8.380333519274621e-08,-0.47947334197425073,0.0003494072785024438,0.7990959255989186
0.00015613295481800113,6403.797764608157,1.323197956403768e-07,32971415.007321954,71540463714.12823,-6061.941579648714,0.29894849563592524,-2.533123524485852e-08,8.473445346296898e-08,-0.47947262911872746,0.00035155608282389563,0.7971810862174268
0.00015733693738950388,6354.7866105172525,1.3379015148340668e-07,32512904.7656111,69910661286.04845,-5989.6594128837205,0.3004357842952007,-2.5740108736891128e-08,8.567591574546567e-08,-0.479471907665482,0.0003537129544166898,0.7953068637424354
0.00015855020418952922,6306.1505023393765,1.3527684612362578e-07,32060987.249961004,68317988277.61718,-5918.2390346235625,0.3019263937120654,-2.6155228130967895e-08,8.662783692134541e-08,-0.4794711775107875,0.00035587799009666833,0.7934727144672161
0.00015977282681122308,6257.886570127055,1.3678006112000556e-07,31615565.2354498,66761598823.24619,-5847.670170143444,0.3034202908950167,-2.6576682035140672e-08,8.759033314682514e-08,-0.47947043854966576,0.0003580512874562789,0.7916781043720201
0.000161004877399804,6209.991965894427,1.382999800490246e-07,31176542.95448981,65240666327.474525,-5777.9426672196505,0.304917442512428,-2.7004560196070764e-08,8.856352186736267e-08,-0.4794696906758702,0.0003602329448694159,0.7899225088674754
