wavelength,flux
4084.00000000011,1.3687569370865824
4084.8000000001102,1.368632577955723
4085.6000000001104,1.3940025368332862
4086.4000000001106,1.412356065809727
4087.200000000111,1.4396133175492287
4088.000000000111,1.4704905834794044
4088.800000000111,1.485416378080845
4089.6000000001113,1.4498260918259622
4090.4000000001115,1.3985391035676003
4091.2000000001117,1.3995694199204445
4092.000000000112,1.4039088049530983
4092.800000000112,1.385385836660862
4093.6000000001122,1.4308668413758276
4094.4000000001124,1.4248516169190406
4095.2000000001126,1.3962375822663309
4096.000000000113,1.4135487928986548
4096.800000000113,1.4712466886639595
4097.600000000113,1.4889486578106879
4098.400000000113,1.5203902986645699
4099.2000000001135,1.5748865750432013
4100.000000000114,1.6520008155703545
4100.800000000114,1.7244067546725272
4101.600000000114,1.763764187991619
4102.400000000114,1.8658235454559327
4103.200000000114,1.8916586637496948
4104.000000000115,1.871825737953186
