# fsig8(z): model curves and approximate RSD data
z,fsig8_LCDM,fsig8_QFUDS_ceff2_3e-5,fsig8_QFUDS_ceff2_1
0.3007518796992481,-0.9999999999999999,-0.9312138728323699
0.3057644110275689,-0.9999999999999996,-0.9341650671785028
0.3107769423558897,-0.9999999999999993,-0.9370936902485659
0.3157894736842105,-0.9999999999999993,-0.9400000000000001
0.3208020050125313,-0.9999999999999996,-0.9428842504743833
0.3258145363408521,-0.9999999999999992,-0.9457466918714554
0.3308270676691729,-0.9999999999999992,-0.9485875706214689
0.3358395989974937,-0.9999999999999991,-0.95140712945591
0.3408521303258145,-0.999999999999999,-0.9542056074766354
0.3458646616541353,-0.9999999999999988,-0.9569832402234636
0.3508771929824561,-0.9999999999999987,-0.9597402597402597
0.3558897243107769,-0.999999999999998,-0.9624768946395564
0.3609022556390977,-0.999999999999998,-0.9651933701657458
0.3659147869674185,-0.9999999999999978,-0.9678899082568806
0.37092731829573933,-0.9999999999999972,-0.9705667276051188
0.37593984962406013,-0.9999999999999969,-0.973224043715847
0.38095238095238093,-0.9999999999999961,-0.9758620689655172
0.38596491228070173,-0.9999999999999953,-0.9784810126582277
0.39097744360902253,-0.9999999999999948,-0.981081081081081
0.39598997493734334,-0.9999999999999939,-0.9836624775583483
0.40100250626566414,-0.9999999999999929,-0.9862254025044722
0.40601503759398494,-0.9999999999999918,-0.9887700534759357
0.41102756892230574,-0.9999999999999903,-0.9912966252220248
0.41604010025062654,-0.9999999999999887,-0.9938053097345133
0.42105263157894735,-0.9999999999999869,-0.9962962962962962
0.42606516290726815,-0.9999999999999843,-0.9987697715289982
0.43107769423558895,-0.999999999999982,-1.0012259194395796
0.43609022556390975,-0.9999999999999793,-1.0036649214659685
0.44110275689223055,-0.9999999999999758,-1.006086956521739
0.44611528822055135,-0.9999999999999716,-1.0084922010398611
0.45112781954887216,-0.9999999999999671,-1.010880829015544
0.45614035087719296,-0.9999999999999616,-1.0132530120481928
0.46115288220551376,-0.9999999999999556,-1.0156089193825042
0.46616541353383456,-0.9999999999999483,-1.0179487179487179
0.47117794486215536,-0.99999999999994,-1.0202725724020443
0.47619047619047616,-0.9999999999999309,-1.0225806451612902
0.48120300751879697,-0.9999999999999198,-1.0248730964467003
0.48621553884711777,-0.999999999999907,-1.0271500843170318
0.49122807017543857,-0.9999999999998922,-1.0294117647058822
0.49624060150375937,-0.9999999999998752,-1.0316582914572865
0.5012531328320802,-0.9999999999998556,-1.033889816360601
0.506265664160401,-0.9999999999998334,-1.036106489184692
0.5112781954887218,-0.9999999999998076,-1.0383084577114428
0.5162907268170426,-0.9999999999997778,-1.0404958677685952
