# z* -> z_obs lag table
z_star,z_obs,lag_dz,w_at_z0
2.0,0.5296507928588399,1.4703492071411601,-0.9999999662166663
2.5,0.7808416842260195,1.7191583157739805,-0.9999999999548652
3.0,1.0377672457616818,1.9622327542383182,-0.999999999999861
4.0,1.5509582549608,2.4490417450392,-1.0
5.0,2.0531094339429767,2.9468905660570233,-1.0

# w_best curve for z_star=5.0 (observed transition at z~2)
a,z,w_best
0.0026959718778062644,369.92375044123554,-9.999999999999998e-05
0.002705304208038226,368.6441964008027,-9.999999999999998e-05
0.002714668842905213,367.3690563633572,-9.999999999999998e-05
0.0027240658942324037,366.09831510216947,-9.999999999999998e-05
0.0027334954742320606,364.83195744303794,-9.999999999999998e-05
0.0027429576955048792,363.5699682641063,-9.999999999999998e-05
0.0027524526710413382,362.3123324956825,-9.999999999999998e-05
0.0027619805142230325,361.0590351200606,-9.999999999999998e-05
0.0027715413388240463,359.8100611713394,-9.999999999999998e-05
0.0027811352590122935,358.56539573524554,-9.999999999999998e-05
0.0027907623893508983,357.32502394895374,-9.999999999999998e-05
0.0028004228447995458,356.08893100091103,-9.999999999999998e-05
0.002810116740715873,354.85710213065795,-9.999999999999998e-05
0.0028198441928568288,353.62952262865423,-9.999999999999998e-05
0.002829605317380066,352.4061778361022,-9.999999999999998e-05
0.0028394002308453326,351.1870531447709,-9.999999999999998e-05
0.002849229050215849,349.97213399682386,-9.999999999999998e-05
0.0028590918928597226,348.76140588464244,-9.999999999999998e-05
0.0028689888765513314,347.5548543506555,-9.999999999999998e-05
0.0028789201194727478,346.3524649871641,-9.999999999999998e-05
0.002888885740215132,345.154223436172,-9.999999999999998e-05
0.0028988858577801676,343.9601153892115,-9.999999999999998e-05
0.002908920591581464,342.770126587175,-9.999999999999998e-05
0.0029189900614459917,341.58424282014374,-9.999999999999998e-05
0.002929094387615516,340.40244992721745,-9.999999999999998e-05
0.002939233690748031,339.22473379634584,-9.999999999999998e-05
0.0029494080919191916,338.0510803641608,-9.999999999999998e-05
0.0029596177126237663,336.8814756158078,-9.999999999999998e-05
0.0029698626747770964,335.71590558477766,-9.999999999999998e-05
0.002980143100716532,334.55435635274176,-9.999999999999998e-05
0.002990459113202916,333.3968140493836,-9.999999999999998e-05
0.003000810835422028,332.2432648522352,-9.999999999999998e-05
0.003011198390986067,331.09369498651114,-9.999999999999998e-05
0.0030216219039351307,329.9480907249434,-9.999999999999998e-05
0.0030320814987386925,328.8064383876183,-9.999999999999998e-05
0.003042577300297081,327.66872434181334,-9.999999999999998e-05
0.0030531094339429775,326.53493500183424,-9.999999999999998e-05
0.0030636780254429223,325.4050568288513,-9.999999999999998e-05
0.003074283200998794,324.2790763307405,-9.999999999999998e-05
0.003084925087249343,323.15698006191934,-9.999999999999998e-05
0.0030956038112716793,322.03875462318877,-9.999999999999998e-05
0.0031063195005828033,320.92438666157216,-9.999999999999998e-05
0.0031170722831411293,319.8138628701553,-9.999999999999998e-05
0.003127862287348012,318.70716998792795,-9.999999999999998e-05
0.003138689642049272,317.60429479962636,-9.999999999999998e-05
0.00314955447653674,316.5052241355746,-9.999999999999998e-05
0.0031604569205498094,315.40994487152665,-9.999999999999998e-05
0.0031713971042769675,314.3184439285113,-9.999999999999998e-05
0.003182375158357369,313.23070827267424,-9.999999999999998e-05
0.00319339121388238,312.14672491512414,-9.999999999999998e-05
0.0032044454023971492,311.0664809117765,-9.999999999999998e-05
0.003215537855902186,309.9899633631989,-9.999999999999998e-05
0.0032266687068549307,308.9171594144572,-9.999999999999998e-05
0.00323783808817133,307.8480562549628,-9.999999999999998e-05
0.0032490461332274293,306.782641118319,-9.999999999999998e-05
0.0032602929758609764,305.7209012821679,-9.999999999999998e-05
0.0032715787503729975,304.6628240680401,-9.999999999999998e-05
0.0032829035915294237,303.6083968412014,-9.999999999999998e-05
0.0032942676345626793,302.5576070105039,-9.999999999999998e-05
0.0033056710151733175,301.5104420282336,-9.999999999999998e-05
0.0033171138695316186,300.46688938996283,-9.999999999999998e-05
0.0033285963342792398,299.42693663439843,-9.999999999999998e-05
0.003340118546530826,298.39057134323514,-9.999999999999998e-05
0.0033516806438756547,297.3577811410064,-9.999999999999998e-05
0.0033632827643792903,296.3285536949358,-9.999999999999998e-05
0.0033749250465852096,295.3028767147917,-9.999999999999998e-05
0.0033866076295164826,294.2807379527381,-9.999999999999998e-05
0.003398330652677406,293.2621252031908,-9.999999999999998e-05
0.0034100942560551933,292.24702630266967,-9.999999999999998e-05
0.003421898580121626,291.23542912965485,-9.999999999999998e-05
0.00343374376583475,290.22732160444065,-9.999999999999998e-05
0.0034456299546405415,289.22269168899277,-9.999999999999998e-05
0.0034575572884746023,288.2215273868037,-9.999999999999998e-05
0.003469525909763867,287.2238167427489,-9.999999999999998e-05
0.0034815359614282786,286.2295478429458,-9.999999999999998e-05
0.0034935875868825237,285.2387088146092,-9.999999999999998e-05
0.0035056809300377163,284.25128782591213,-9.999999999999998e-05
0.003517816135303145,283.26727308584185,-9.999999999999998e-05
0.003529993347587969,282.2866528440616,-9.999999999999998e-05
0.0035422127123029765,281.30941539076804,-9.999999999999998e-05
0.003554474375362297,280.33554905655296,-9.999999999999998e-05
0.0035667784831851534,279.36504221226386,-9.999999999999998e-05
0.003579125182697618,278.39788326886384,-9.999999999999998e-05
0.0035915146213343608,277.434060677294,-9.999999999999998e-05
0.0036039469470404003,276.4735629283363,-9.999999999999998e-05
0.0036164223082728805,275.5163785524752,-9.999999999999998e-05
0.003628940854002852,274.56249611976017,-9.999999999999998e-05
0.0036415027337170277,273.6119042396708,-9.999999999999998e-05
0.0036541080974195938,272.6645915609792,-9.999999999999998e-05
0.0036667570956339787,271.72054677161566,-9.999999999999998e-05
0.003679449879404661,270.77975859853296,-9.999999999999998e-05
0.003692186600298978,269.8422158075716,-9.999999999999998e-05
0.0037049674104089303,268.90790720332586,-9.999999999999998e-05
0.0037177924623529907,267.9768216290105,-9.999999999999998e-05
0.003730661909277934,267.04894796632726,-9.999999999999998e-05
0.0037435759048606737,266.12427513533146,-9.999999999999998e-05
0.003756534603310078,265.20279209430095,-9.999999999999998e-05
0.0037695381593688326,264.28448783960283,-9.999999999999998e-05
0.0037825867283152697,263.3693514055634,-9.999999999999998e-05
0.003795680465965229,262.45737186433666,-9.999999999999998e-05
0.0038088195286739273,261.5485383257732,-9.999999999999998e-05
0.0038220040733378175,260.6428399372908,-9.999999999999998e-05
0.0038352342573964564,259.74026588374517,-9.999999999999998e-05
0.0038485102388343896,258.8408053873005,-9.999999999999998e-05
0.0038618321761830507,257.94444770729984,-9.999999999999998e-05
0.003875200228522629,257.0511821401387,-9.999999999999998e-05
0.0038886145554839968,256.1609980191351,-9.999999999999998e-05
0.0039020753172505913,255.27388471440412,-9.999999999999998e-05
0.003915582674560338,254.38983163273016,-9.999999999999998e-05
0.003929136788707578,253.50882821743977,-9.999999999999998e-05
0.003942737821544985,252.63086394827647,-9.999999999999998e-05
0.003956385935485492,251.7559283412752,-9.999999999999998e-05
0.003970081293504239,250.88401094863684,-9.999999999999998e-05
0.003983824059140526,250.0151013586029,-9.999999999999998e-05
0.003997614396499748,249.14918919533238,-9.999999999999998e-05
0.004011452470255375,248.28626411877653,-9.999999999999998e-05
0.0040253384456508945,247.42631582455687,-9.999999999999998e-05
