z,E_LCDM,E_V1,E_V2,dmu_V1,dmu_V2
4.18436873747495,6.681558486486771,3.394772130604504,6.877086410308417,0.9965295228975748,-0.011856914825244758
4.196392785571142,6.704471764282324,3.406591957311108,6.901029272611005,0.9970961679357586,-0.01191069978595749
4.208416833667335,6.727412846580246,3.4184258720485317,6.9250000137411964,0.9976593764319546,-0.011964305110964801
4.220440881763527,6.750381694711368,3.4302738537041004,6.948998599840506,0.9982191805426979,-0.012017731132914378
4.232464929859719,6.773378270192603,3.4421358813614633,6.973024997211461,0.998775612024545,-0.012070978195431792
4.244488977955911,6.796402534725355,3.4540119342961537,6.997079172315482,0.9993287022401063,-0.012124046652878917
4.2565130260521045,6.819454450193985,3.4659019919712963,7.021161091770849,0.9998784821640001,-0.012176936869934707
4.268537074148297,6.84253397866425,3.4778060340334296,7.0452707223506765,1.0004249823888003,-0.01222964922126124
4.280561122244489,6.865641082381805,3.489724040308478,7.069408030980994,1.0009682331307985,-0.012282184091148451
4.292585170340681,6.888775723770695,3.5016559907978038,7.093572984738815,1.0015082642356532,-0.012334541873237015
4.304609218436874,6.9119378654318675,3.5136018656744503,7.117765550850303,1.0020451051839814,-0.01238672297012755
4.316633266533066,6.9351274701417065,3.525561645279415,7.14198569668894,1.0025787850968797,-0.0124387277930893
4.328657314629258,6.9583445008505915,3.5375353101181077,7.166233389773782,1.0031093327412606,-0.012490556761761695
4.340681362725451,6.981588920681452,3.5495228408568016,7.190508597767691,1.0036367765351244,-0.01254221030388436
